0,9394
0,8597
0,478
0,4409
0,5379
0,5471
0,7409
0,6774
0,6570
0,4005
0,4681
0,7170
0,5612
0,9713
0,5774
0,1978
0,1100
0,2130
0,3172
0,4859
0,99
0,126
0,3511
0,4071
0,4726
0,6274
0,8636
0,3526
0,4176
0,7374
0,1828
0,6076
0,7175
0,8776
0,3608
0,6879
0,422
0,2984
0,4427
0,6488
0,6732
0,6950
0,7633
0,4348
0,5533
0,5620
0,5161
0,5665
0,6330
0,6681
0,7767
0,8590
0,9707
0,400
0,1158
0,2861
0,3069
0,3927
0,5259
0,6754
0,7052
0,8691
0,9731
0,5490
0,6448
0,8357
0,1859
0,2014
0,2069
0,2163
0,2164
0,3909
0,4036
0,4066
0,4228
0,4552
0,4689
0,4929
0,5463
0,5809
0,5852
0,5958
0,7310
0,8490
0,8871
0,8974
0,9313
0,9602
0,142
0,403
0,4103
0,4527
0,5021
0,6013
0,6518
0,6907
0,7570
0,1174
0,3799
0,6811
0,6849
0,6047
0,6455
0,9282
0,899
0,6492
0,337
0,4445
0,3080
0,3174
0,3997
0,4030
0,5300
0,5868
0,5918
0,6503
0,6675
0,8220
0,8690
0,8698
0,8963
0,9378
0,9433
0,9456
0,9645
0,5767
0,626
0,1747
0,1803
0,1900
0,3085
0,3676
0,3901
0,4988
0,5721
0,5953
0,7676
0,9358
0,418
0,656
0,858
0,1044
0,1057
0,1164
0,1194
0,2712
0,3409
0,3768
0,3819
0,4334
0,4965
0,5265
0,5931
0,5949
0,6829
0,6838
0,7030
0,7095
0,8654
0,8681
0,8750
0,6358
0,9169
0,1512
0,2042
0,3145
0,4900
0,5577
0,5948
0,6094
0,4800
0,6021
0,6583
0,7305
0,8704
0,9260
0,6573
0,4483
0,4809
0,5912
0,6065
0,7108
0,916
0,6462
0,1293
0,3414
0,4493
0,7182
0,9522
0,9550
0,4166
0,6011
0,6706
0,7122
0,7402
0,9617
0,8027
0,8929
0,7770
0,9
0,84
0,378
0,431
0,479
0,648
0,754
0,1053
0,1145
0,1211
0,1292
0,1778
0,1802
0,2220
0,2252
0,2253
0,2327
0,2700
0,2710
0,2972
0,2990
0,3741
0,4096
0,4966
